"STATION","NAME","DATE","ACMH","ACSH","AWND","FMTM","PGTM","PRCP","PSUN","SNOW","SNWD","TAVG","TMAX","TMIN","TSUN","WDF1","WDF2","WDF5","WDFG","WESD","WSF1","WSF2","WSF5","WSFG","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT10","WT11","WT13","WT14","WT15","WT16","WT17","WT18","WT19","WT21","WT22"
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2014-06-25",,,"10.51",,,"0.00",,"0.0","0.0","74","85","65",,,"  130","   40",,,,"21.0","25.1",,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2014-06-26",,,"14.99",,,"0.00",,"0.0","0.0","78","93","65",,,"  170","  170",,,,"25.9","34.0",,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2014-06-27",,,"21.03",,,"0.00",,"0.0","0.0","82","98","70",,,"  160","  160",,,,"33.1","40.9",,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2014-06-28",,,"14.76",,,"0.00",,"0.0","0.0","83","99","71",,,"  170","  190",,,,"30.0","38.0",,,,,,,,,"    1",,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2014-06-29",,,"18.34",,,"0.00",,"0.0","0.0","86","102","73",,,"  160","  150",,,,"30.0","38.0",,,,,,,,,"    1",,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2014-06-30",,,"21.47",,,"0.00",,"0.0","0.0","85","100","73",,,"  170","  180",,,,"30.0","40.0",,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2014-07-01",,,"14.54",,,"0.15",,"0.0","0.0","81","88","66",,,"  120","  120",,,,"36.0","46.1",,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2014-07-02",,,"12.08",,,"1.93",,"0.0","0.0","73","79","63",,,"  190","  230",,,,"28.0","35.1",,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2014-07-03",,,"10.51",,,"0.08",,"0.0","0.0","72","80","65",,,"  130","  130",,,,"19.9","23.9",,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2014-07-04",,,"13.20",,,"0.00",,"0.0","0.0","75","89","66",,,"  150","  150",,,,"23.0","29.1",,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2014-07-05",,,"13.42",,,"0.00",,"0.0","0.0","78","91","67",,,"  200","  170",,,,"23.0","30.0",,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2014-07-06",,,"11.41",,,"0.00",,"0.0","0.0","80","90","68",,,"  200","  200",,,,"21.0","29.1",,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2014-07-07",,,"10.07",,,"0.00",,"0.0","0.0","81","92","67",,,"  190","  200",,,,"18.1","23.0",,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2014-07-08",,,"10.07",,,"0.00",,"0.0","0.0","82","92","69",,,"  200","  200",,,,"21.9","29.1",,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2014-07-09",,,"10.74",,,"0.00",,"0.0","0.0","81","93","69",,,"  120","  130",,,,"21.9","28.0",,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2014-07-10",,,"14.76",,,"0.00",,"0.0","0.0","83","92","73",,,"  160","  180",,,,"21.9","27.1",,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2014-07-11",,,"14.32",,,"0.00",,"0.0","0.0","80","89","68",,,"  170","  180",,,,"25.9","31.1",,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2014-07-12",,,"13.65",,,"0.00",,"0.0","0.0","78","91","70",,,"  180","  190",,,,"21.9","31.1",,,,,,,,,"    1",,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2014-07-13",,,"8.72",,,"0.00",,"0.0","0.0","82","94","71",,,"  190","  200",,,,"18.1","23.0",,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2014-07-14",,,"7.83",,,"0.14",,"0.0","0.0","81","90","67",,,"   20","   20",,,,"28.0","36.9",,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2014-07-15",,,"9.84",,,"0.14",,"0.0","0.0","72","79","66",,,"  130","  110",,,,"16.1","19.0",,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2014-07-16",,,"12.30",,,"0.01",,"0.0","0.0","74","91","67",,,"  130","  140",,,,"25.9","34.0",,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2014-07-17",,,"10.51",,,"0.01",,"0.0","0.0","70","73","64",,,"   40","   30",,,,"18.1","25.1",,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2014-07-18",,,"7.61",,,"0.00",,"0.0","0.0","69","82","62",,,"  130","  130",,,,"18.1","23.0",,"    1",,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2014-07-19",,,"11.41",,,"0.00",,"0.0","0.0","74","91","63",,,"  130","  130",,,,"21.0","25.1",,"    1",,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2014-07-20",,,"12.08",,,"0.00",,"0.0","0.0","83","97","72",,,"  130","  160",,,,"19.9","25.9",,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2014-07-21",,,"12.30",,,"0.00",,"0.0","0.0","85","98","73",,,"  120","  120",,,,"23.0","29.1",,,,,,,,,"    1",,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2014-07-22",,,"8.05",,,"0.00",,"0.0","0.0","84","96","72",,,"  120","  120",,,,"28.0","34.0",,,,,,,,,"    1",,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2014-07-23",,,"5.82",,,"0.00",,"0.0","0.0","82","96","67",,,"   40","  100",,,,"14.1","17.0",,,,,,,,,"    1",,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2014-07-24",,,"7.61",,,"0.00",,"0.0","0.0","83","98","68",,,"  130","  140",,,,"16.1","19.0",,,,,,,,,"    1",,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2014-07-25",,,"12.30",,,"0.00",,"0.0","0.0","86","100","74",,,"  180","  180",,,,"19.9","23.9",,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2014-07-26",,,"12.53",,,"0.00",,"0.0","0.0","86","99","72",,,"  210","  170",,,,"21.0","30.0",,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2014-07-27",,,"9.62",,,"0.00",,"0.0","0.0","87","98","74",,,"  200","  200",,,,"19.9","25.1",,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2014-07-28",,,"13.65",,,"0.00",,"0.0","0.0","80","86","69",,,"   80","   60",,,,"25.1","35.1",,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2014-07-29",,,"6.71",,,"0.18",,"0.0","0.0","72","80","63",,,"  120","  120",,,,"19.9","23.0",,"    1",,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2014-07-30",,,"13.65",,,"0.00",,"0.0","0.0","78","94","67",,,"   30","   20",,,,"25.9","36.9",,"    1",,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2014-07-31",,,"9.84",,,"0.00",,"0.0","0.0","73","84","64",,,"   40","   30",,,,"21.0","25.1",,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2014-08-01",,,"5.82",,,"0.00",,"0.0","0.0","72","85","60",,,"   30","   20",,,,"14.1","17.0",,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2014-08-02",,,"5.82",,,"0.00",,"0.0","0.0","75","89","61",,,"  130","  130",,,,"10.1","17.0",,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2014-08-03",,,"6.26",,,"0.00",,"0.0","0.0","77","91","64",,,"  140","  130",,,,"13.0","18.1",,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2014-08-04",,,"7.83",,,"0.00",,"0.0","0.0","76","91","60",,,"  150","  150",,,,"16.1","19.0",,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2014-08-05",,,"9.62",,,"0.00",,"0.0","0.0","78","93","64",,,"  190","  200",,,,"17.0","21.9",,,,,,,,,"    1",,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2014-08-06",,,"11.63",,,"0.00",,"0.0","0.0","84","99","69",,,"  210","  210",,,,"23.0","27.1",,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2014-08-07",,,"10.29",,,"0.00",,"0.0","0.0","87","102","71",,,"  300","  320",,,,"25.1","31.1",,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2014-08-08",,,"7.83",,,"0.11",,"0.0","0.0","84","99","67",,,"   70","   60",,,,"23.0","29.1",,,,"    1",,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2014-08-09",,,"9.84",,,"0.00",,"0.0","0.0","77","94","68",,,"  130","  130",,,,"23.9","29.1",,,,"    1",,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2014-08-10",,,"7.61",,,"0.00",,"0.0","0.0","81","94","68",,,"   60","   70",,,,"17.0","21.9",,,,"    1",,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2014-08-11",,,"8.28",,,"0.09",,"0.0","0.0","75","87","66",,,"   30","   30",,,,"21.0","25.9",,,,"    1",,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2014-08-12",,,"7.38",,,"0.00",,"0.0","0.0","77","91","65",,,"  120","  120",,,,"15.0","21.0",,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2014-08-13",,,"9.17",,,"0.00",,"0.0","0.0","79","95","64",,,"  180","  170",,,,"17.0","21.0",,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2014-08-14",,,"13.20",,,"0.00",,"0.0","0.0","83","95","69",,,"  210","  220",,,,"21.9","28.0",,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2014-08-15",,,"15.43",,,"0.13",,"0.0","0.0","85","99","69",,,"  210","  200",,,,"28.0","34.0",,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2014-08-16",,,"6.71",,,"0.00",,"0.0","0.0","79","97","66",,,"  150","  150",,,,"17.0","21.0",,,,"    1",,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2014-08-17",,,"8.95",,,"0.00",,"0.0","0.0","81","96","67",,,"  170","  170",,,,"19.9","23.0",,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2014-08-18",,,"6.04",,,"0.00",,"0.0","0.0","79","93","63",,,"  160","  160",,,,"17.0","21.9",,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2014-08-19",,,"10.51",,,"0.00",,"0.0","0.0","77","93","66",,,"  160","  150",,,,"18.1","23.9",,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2014-08-20",,,"16.11",,,"0.00",,"0.0","0.0","82","96","70",,,"  180","  180",,,,"30.0","38.0",,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2014-08-21",,,"16.11",,,"0.00",,"0.0","0.0","82","101","73",,,"  200","  190",,,,"30.0","36.0",,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2014-08-22",,,"13.42",,,"0.00",,"0.0","0.0","85","96","73",,,"  180","  210",,,,"21.9","28.0",,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2014-08-23",,,"13.87",,,"0.00",,"0.0","0.0","83","95","70",,,"  200","  190",,,,"23.0","29.1",,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2014-08-24",,,"10.74",,,"0.07",,"0.0","0.0","85","98","72",,,"  210","  190",,,,"23.9","31.1",,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2014-08-25",,,"10.51",,,"0.01",,"0.0","0.0","81","94","70",,,"  180","  170",,,,"21.0","25.1",,,,"    1",,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2014-08-26",,,"7.16",,,"0.00",,"0.0","0.0","80","95","68",,,"  150","  120",,,,"17.0","21.9",,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2014-08-27",,,"8.95",,,"0.00",,"0.0","0.0","82","96","72",,,"  280","  190",,,,"17.0","23.9",,,,"    1",,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2014-08-28",,,"10.51",,,"0.13",,"0.0","0.0","80","96","67",,,"  200","  210",,,,"38.0","45.0",,,,"    1",,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2014-08-29",,,"7.61",,,"0.00",,"0.0","0.0","74","90","63",,,"  140","  130",,,,"18.1","23.0",,"    1",,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2014-08-30",,,"7.83",,,"0.00",,"0.0","0.0","78","94","62",,,"  130","  230",,,,"16.1","19.9",,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2014-08-31",,,"17.00",,,"0.00",,"0.0","0.0","84","100","73",,,"  190","  200",,,,"29.1","36.0",,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2014-09-01",,,"15.21",,,"0.00",,"0.0","0.0","87","104","76",,,"  200","  190",,,,"25.9","33.1",,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2014-09-02",,,"13.65",,,"0.00",,"0.0","0.0","86","100","71",,,"  190","  190",,,,"23.9","30.0",,,,"    1",,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2014-09-03",,,"16.11",,,"0.00",,"0.0","0.0","83","95","72",,,"  160","  160",,,,"29.1","35.1",,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2014-09-04",,,"18.12",,,"0.00",,"0.0","0.0","79","90","68",,,"  180","  180",,,,"29.1","36.9",,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2014-09-05",,,"11.41",,,"0.17",,"0.0","0.0","76","84","63",,,"  130","  130",,,,"25.1","30.0",,"    1",,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2014-09-06",,,"11.63",,,"0.94",,"0.0","0.0","62","64","57",,,"   20","   20",,,,"19.9","25.9",,"    1",,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2014-09-07",,,"5.14",,,"0.00",,"0.0","0.0","64","78","61",,,"  180","  230",,,,"8.9","13.0",,"    1",,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2014-09-08",,,"10.74",,,"0.00",,"0.0","0.0","72","86","63",,,"  170","  200",,,,"19.9","28.0",,"    1",,,,,,,"    1",,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2014-09-09",,,"16.78",,,"0.00",,"0.0","0.0","80","95","70",,,"  190","  190",,,,"28.0","33.1",,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2014-09-10",,,"12.30",,,"0.00",,"0.0","0.0","81","91","67",,,"  200","   40",,,,"21.9","28.0",,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2014-09-11",,,"9.17",,,"0.36",,"0.0","0.0","68","73","60",,,"  100","   70",,,,"15.0","19.0",,"    1",,"    1",,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2014-09-12",,,"14.99",,,"0.19",,"0.0","0.0","60","64","49",,,"   20","   20",,,,"25.1","33.1",,"    1",,"    1",,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2014-09-13",,,"8.05",,,"0.02",,"0.0","0.0","51","62","47",,,"   30","   40",,,,"16.1","21.0",,"    1",,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2014-09-14",,,"9.17",,,"0.03",,"0.0","0.0","60","66","57",,,"  200","  200",,,,"15.0","18.1",,"    1",,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2014-09-15",,,"8.50",,,"0.00",,"0.0","0.0","67","78","62",,,"  200","  200",,,,"19.9","23.0",,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2014-09-16",,,"5.82",,,"0.10",,"0.0","0.0","70","80","64",,,"  190","  190",,,,"18.1","19.9",,"    1",,"    1",,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2014-09-17",,,"6.93",,,"1.07",,"0.0","0.0","70","83","65",,,"  340","  340",,,,"33.1","46.1",,"    1",,"    1",,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2014-09-18",,,"10.51",,,"0.09",,"0.0","0.0","68","74","64",,,"  110","  110",,,,"21.9","25.9",,"    1",,"    1",,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2014-09-19",,,"8.72",,,"0.11",,"0.0","0.0","68","75","66",,,"  130","  120",,,,"16.1","18.1",,"    1",,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2014-09-20",,,"8.50",,,"0.23",,"0.0","0.0","71","79","67",,,"  140","  140",,,,"16.1","19.0",,"    1",,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2014-09-21",,,"5.82",,,"0.69",,"0.0","0.0","70","75","66",,,"  180","  170",,,,"16.1","19.9",,"    1","    1","    1",,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2014-09-22",,,"10.74",,,"0.00",,"0.0","0.0","69","78","64",,,"  110","  110",,,,"17.0","21.9",,"    1",,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2014-09-23",,,"10.96",,,"0.00",,"0.0","0.0","69","82","61",,,"  200","  190",,,,"19.9","30.0",,"    1",,,,,,,"    1",,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2014-09-24",,,"10.51",,,"2.72",,"0.0","0.0","72","82","60",,,"   10","   20",,,,"29.1","36.0",,"    1",,"    1",,,,,"    1",,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2014-09-25",,,"4.03",,,"0.22",,"0.0","0.0","65","74","61",,,"  110","  110",,,,"12.1","13.0",,"    1",,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2014-09-26",,,"7.38",,,"0.00",,"0.0","0.0","68","78","60",,,"  180","  170",,,,"15.0","23.0",,"    1",,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2014-09-27",,,"9.62",,,"0.00",,"0.0","0.0","67","77","59",,,"  150","  150",,,,"21.0","25.1",,"    1",,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2014-09-28",,,"8.28",,,"0.00",,"0.0","0.0","68","78","59",,,"  160","  130",,,,"16.1","21.0",,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2014-09-29",,,"9.62",,,"0.00",,"0.0","0.0","67","80","58",,,"  160","  160",,,,"21.0","25.9",,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2014-09-30",,,"10.07",,,"0.00",,"0.0","0.0","70","86","61",,,"  220","  220",,,,"17.0","23.0",,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2014-10-01",,,"9.17",,,"0.00",,"0.0","0.0","71","87","57",,,"  220","  230",,,,"19.9","25.1",,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2014-10-02",,,"11.41",,,"0.00",,"0.0","0.0","66","75","52",,,"  360","  350",,,,"25.1","32.0",,,,,,,,,"    1",,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2014-10-03",,,"8.05",,,"0.00",,"0.0","0.0","59","73","45",,,"   20","   20",,,,"23.9","29.1",,,,,,,,,"    1",,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2014-10-04",,,"10.29",,,"0.00",,"0.0","0.0","59","81","46",,,"  210","  200",,,,"21.9","28.0",,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2014-10-05",,,"5.82",,,"0.00",,"0.0","0.0","65","83","49",,,"  150","  200",,,,"14.1","17.0",,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2014-10-06",,,"8.05",,,"0.00",,"0.0","0.0","66","86","51",,,"  210","  210",,,,"21.0","25.9",,,,,,,,,"    1",,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2014-10-07",,,"10.29",,,"0.00",,"0.0","0.0","70","90","50",,,"  210","  230",,,,"21.0","23.9",,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2014-10-08",,,"9.40",,,"0.00",,"0.0","0.0","71","88","56",,,"  190","  190",,,,"23.0","31.1",,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2014-10-09",,,"12.08",,,"0.00",,"0.0","0.0","74","86","63",,,"  190","  200",,,,"21.0","27.1",,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2014-10-10",,,"14.32",,,"0.00",,"0.0","0.0","67","72","48",,,"   10","   10",,,,"23.0","29.1",,,,,,,,,"    1",,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2014-10-11",,,"8.50",,,"0.00",,"0.0","0.0","53","67","47",,,"   10","  350",,,,"21.0","25.9",,,,,,,,,"    1",,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2014-10-12",,,"16.11",,,"0.15",,"0.0","0.0","62","85","50",,,"  320","  320",,,,"36.0","45.0",,"    1",,"    1",,,,,"    1",,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2014-10-13",,,"21.25",,,"0.00",,"0.0","0.0","58","67","42",,,"  350","  330",,,,"36.9","49.0",,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2014-10-14",,,"7.61",,,"0.00",,"0.0","0.0","54","74","38",,,"  240","  240",,,,"17.0","21.0",,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2014-10-15",,,"8.28",,,"0.00",,"0.0","0.0","60","81","40",,,"  220","  230",,,,"14.1","18.1",,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2014-10-16",,,"10.51",,,"0.00",,"0.0","0.0","67","91","49",,,"  270","  260",,,,"18.1","23.0",,,,,,,,,"    1",,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2014-10-17",,,"10.07",,,"0.00",,"0.0","0.0","63","77","47",,,"   90","   70",,,,"19.9","25.9",,,,,,,,,"    1",,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2014-10-18",,,"8.50",,,"0.04",,"0.0","0.0","56","63","49",,,"   80","   80",,,,"17.0","23.0",,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2014-10-19",,,"8.05",,,"0.00",,"0.0","0.0","58","72","47",,,"  190","  150",,,,"15.0","21.9",,,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2014-10-20",,,"4.92",,,"0.00",,"0.0","0.0","64","77","50",,,"  160","  160",,,,"16.1","19.0",,"    1","    1",,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2014-10-21",,,"6.71",,,"0.00",,"0.0","0.0","63","77","49",,,"  150","  150",,,,"19.9","23.9",,"    1",,,,,,,"    1",,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","2014-10-22",,,"10.51",,,"0.19",,"0.0","0.0","64","68","58",,,"  150","  150",,,,"18.1","21.0",,"    1",,,,,,,"    1",,,,,,,,,,,,
